Temperature(K),Resistance(Ohms)
269.23310172803724,2.717653745217306
269.23310172803724,2.7159111008593815
268.9562431501039,2.7159111008593815
268.9562431501039,2.7141684565014543
268.6833396762336,2.7141684565014543
268.6833396762336,2.71242581214353
268.4974489537216,2.71242581214353
268.4974489537216,2.710683167785605
268.21268007526805,2.710683167785605
268.21268007526805,2.7088647557430434
267.9358214973347,2.7088647557430434
267.9358214973347,2.707122111385119
267.65896291940123,2.707122111385119
267.65896291940123,2.705379467027194
267.4770273009524,2.705379467027194
267.38605953792484,2.703636822669269
267.200168723019,2.703636822669269
267.200168723019,2.7018941783113446
266.9272652491488,2.7018941783113446
266.9272652491488,2.699848466754507
266.65040667121536,2.699848466754507
266.65040667121536,2.6981058223965824
266.3616827810926,2.6981058223965824
266.3616827810926,2.6963631780386574
266.08877930722235,2.6963631780386574
266.08877930722235,2.694620533680733
265.81192072928894,2.694620533680733
265.81192072928894,2.692802121638171
265.53901725541857,2.692802121638171
265.53901725541857,2.6910594772802465
265.2621586774852,2.6910594772802465
265.2621586774852,2.689316832922322
264.9892552036149,2.689316832922322
264.9892552036149,2.6875741885643976
264.7123966256816,2.6875741885643976
264.7123966256816,2.6858315442064704
264.4236727355588,2.6858315442064704
264.3327048801373,2.684088899848546
264.0558463022039,2.684088899848546
264.0558463022039,2.6822704895758025
263.7829428283337,2.6822704895758025
263.7829428283337,2.6805278452178776
263.5060842504005,2.6805278452178776
263.5060842504005,2.678785200859953
263.14221301350256,2.678785200859953
263.14221301350256,2.6770425565020286
262.86535443556915,2.6770425565020286
262.86535443556915,2.675299912144104
262.4856626900251,2.675299912144104
262.4856626900251,2.673557267786178
262.2088041120917,2.673557267786178
262.2088041120917,2.6717388557436177
261.84493278279996,2.6717388557436177
261.84493278279996,2.6699962113856905
261.56807420486655,2.6699962113856905
261.56807420486655,2.6680262657436735
261.2002478639057,2.6680262657436735
261.2002478639057,2.666283623155566
260.911523881389,2.666283623155566
260.911523881389,2.6644652111130047
260.5476526444913,2.6644652111130047
260.5476526444913,2.66272256675508
260.2707940665578,2.66272256675508
260.1798262111365,2.6609799223971553
259.9029676332031,2.6609799223971553
259.9029676332031,2.659237278039231
259.53514129224214,2.659237278039231
259.53514129224214,2.657494633681306
259.1554494543042,2.657494633681306
259.1554494543042,2.655751989323381
258.7876231133433,2.655751989323381
258.7876231133433,2.6539335772808186
258.51471963947307,2.6539335772808186
258.51471963947307,2.6521909346927113
258.1468932061182,2.6521909346927113
258.1468932061182,2.6504482903347863
257.77906686515735,2.6504482903347863
257.77906686515735,2.648705645976862
257.3993751196132,2.648705645976862
257.3993751196132,2.6468872339343
257.03550379032146,2.6468872339343
257.03550379032146,2.6451445895763754
256.6676774493606,2.6451445895763754
256.6676774493606,2.643401945218451
256.2998510160058,2.643401945218451
256.2998510160058,2.6416593008605265
255.93202458265102,2.6416593008605265
255.93202458265102,2.6399166565026015
255.55233283710686,2.6399166565026015
255.55233283710686,2.6381740121446766
255.18450649614593,2.6381740121446766
255.18450649614593,2.6361282988180204
254.8206351668544,2.6361282988180204
254.8206351668544,2.6343856562299144
254.45280882589344,2.6343856562299144
254.45280882589344,2.6326430118719895
254.08498239253868,2.6326430118719895
253.99401453711727,2.630900367514065
253.6143227915731,2.630900367514065
253.6143227915731,2.6290819554715035
253.24649645061226,2.6290819554715035
253.24649645061226,2.6273393111135785
252.8786700172574,2.6273393111135785
252.8786700172574,2.625596666755654
252.51479878035968,2.625596666755654
252.41987582087512,2.623854022397727
252.0560044915835,2.623854022397727
252.0560044915835,2.6221113780398024
251.67235764197625,2.6221113780398024
251.67235764197625,2.620368733681878
251.21751854965706,2.620368733681878
251.21751854965706,2.6186260893239535
250.84969211630235,2.6186260893239535
250.84969211630235,2.61680767905121
250.39089791992006,2.61680767905121
250.39089791992006,2.615065034693285
249.92023831895443,2.615065034693285
249.92023831895443,2.6133223903353606
249.5524119779936,2.6133223903353606
249.5524119779936,2.611579745977435
249.0936177816113,2.611579745977435
249.0936177816113,2.60983710161951
248.7257913482565,2.60983710161951
248.63482349283515,2.6080186895769475
248.25513174729087,2.6080186895769475
248.25513174729087,2.6062760452190226
247.7963375509086,2.6062760452190226
247.7963375509086,2.604533400861098
247.3375433545263,2.604533400861098
247.3375433545263,2.602563455219081
246.87874915814402,2.602563455219081
246.87874915814402,2.6007450449463367
246.40808955717853,2.6007450449463367
246.40808955717853,2.599002400588412
245.94929536079624,2.599002400588412
245.94929536079624,2.5972597562304873
245.4905010720201,2.5972597562304873
245.4905010720201,2.595517111872563
245.03170687563784,2.595517111872563
245.03170687563784,2.5937744675146384
244.56104727467223,2.5937744675146384
244.56104727467223,2.5919560554720755
244.10225307829006,2.5919560554720755
244.10225307829006,2.5902134111141506
243.64345888190778,2.5902134111141506
243.64345888190778,2.588470766756226
243.1846646855255,2.588470766756226
243.1846646855255,2.586728122398301
242.71400508456,2.586728122398301
242.71400508456,2.584985478040376
242.25521088817763,2.584985478040376
242.25521088817763,2.583242833682451
241.79641669179534,2.583242833682451
241.79641669179534,2.5814244234097066
241.33762240301917,2.5814244234097066
241.33762240301917,2.579681779051782
240.86300769799047,2.579681779051782
240.86300769799047,2.577939134693857
240.49913646109272,2.577939134693857
240.49913646109272,2.5761964903359327
240.04034226471043,2.5761964903359327
240.04034226471043,2.5744538459780077
239.58154806832815,2.5744538459780077
239.58154806832815,2.5727112016200824
239.1069333632996,2.5727112016200824
239.1069333632996,2.570665488293428
238.64813907452339,2.570665488293428
238.64813907452339,2.5689228439355034
238.1893448781411,2.5689228439355034
238.1893448781411,2.567180199577579
237.73450578582197,2.567180199577579
237.73450578582197,2.5654375552196544
237.1689232253718,2.5654375552196544
237.1689232253718,2.563619144946909
237.0779554623444,2.563619144946909
236.71012902898954,2.563619144946909
236.71012902898954,2.5618765005889843
236.25133483260726,2.5618765005889843
236.25133483260726,2.5601338562310594
235.6897074686142,2.5601338562310594
235.6897074686142,2.5583912118731345
235.23091317983815,2.5583912118731345
235.23091317983815,2.55664856751521
234.68115122042835,2.55664856751521
234.68115122042835,2.5549059231572855
234.22235693165214,2.5549059231572855
234.22235693165214,2.5530875111147235
233.65677446359607,2.5530875111147235
233.65677446359607,2.551344866756799
233.10701241179228,2.551344866756799
233.10701241179228,2.5496022223988746
232.64821821541,2.5496022223988746
232.64821821541,2.5478595780409496
232.08659075902324,2.5478595780409496
232.08659075902324,2.5460411677682044
231.5368287996133,2.5460411677682044
231.5368287996133,2.54429852341028
230.98311164374658,2.54429852341028
230.98311164374658,2.542555879052355
230.52431735497038,2.542555879052355
230.52431735497038,2.54081323469443
229.9626899909774,2.54081323469443
229.9626899909774,2.5387675213677765
229.5038957945951,2.5387675213677765
229.5038957945951,2.5370248770098516
228.95413374279138,2.5370248770098516
228.95413374279138,2.535282232651925
228.4834741418259,2.535282232651925
228.38855118234147,2.5335395882940004
227.93371209002228,2.5335395882940004
227.93371209002228,2.5317969439360755
227.3799949341555,2.5317969439360755
227.3799949341555,2.5300542995781505
226.83023297474563,2.5300542995781505
226.83023297474563,2.5283116569900446
226.26860551835873,2.5283116569900446
226.26860551835873,2.526493244947483
225.718843466555,2.526493244947483
225.718843466555,2.524750600589558
225.07415854766077,2.524750600589558
225.07415854766077,2.5230079562316323
224.51253109127387,2.5230079562316323
224.4215633282463,2.521265311873708
223.8678461723796,2.521265311873708
223.8678461723796,2.5195226675157834
223.22711626515454,2.5195226675157834
223.22711626515454,2.5177800231578584
222.57056594167696,2.5177800231578584
222.57056594167696,2.5159616111152956
221.92983612684583,2.5159616111152956
221.92983612684583,2.5142189685271896
221.27328580336822,2.5142189685271896
221.27328580336822,2.5124763241692647
220.54158813311565,2.5124763241692647
220.54158813311565,2.510733679811339
219.8059352664062,2.510733679811339
219.8059352664062,2.5089910354534144
218.96744932447973,2.5089910354534144
218.87648146905832,2.5069453221267604
218.14478379880572,2.5069453221267604
218.14478379880572,2.5052026777688354
217.3062978568793,2.5052026777688354
217.3062978568793,2.503460033410911
216.47967722714228,2.503460033410911
216.47967722714228,2.5017173890529865
215.5502234297944,2.5017173890529865
215.5502234297944,2.4998989770104236
214.7236028000574,2.4998989770104236
214.7236028000574,2.4981563326524987
213.8851168581309,2.4981563326524987
213.8851168581309,2.4964136900643914
213.0584962283938,2.4964136900643914
213.0584962283938,2.494671045706467
212.22001028646736,2.494671045706467
212.22001028646736,2.492928401348542
211.48831261621487,2.492928401348542
211.48831261621487,2.4911099893059796
210.66169198647788,2.4911099893059796
210.66169198647788,2.4893673449480547
209.91417380757886,2.4893673449480547
209.91417380757886,2.48762470059013
209.2734439927477,2.48762470059013
209.2734439927477,2.4858820562322053
208.52592581384883,2.4858820562322053
208.52592581384883,2.4841394118742794
207.6993051841117,2.4841394118742794
207.6993051841117,2.482396767516355
206.8726845543747,2.482396767516355
206.8726845543747,2.480578357243612
206.03419861244822,2.480578357243612
206.03419861244822,2.478835712885687
205.2115330867742,2.478835712885687
205.2115330867742,2.4770930685277626
204.37304714484787,2.4770930685277626
204.37304714484787,2.475123122885744
203.54642651511077,2.475123122885744
203.54642651511077,2.473304710843182
202.79890833621187,2.473304710843182
202.70794057318443,2.471562066485257
201.8813199434473,2.471562066485257
201.8813199434473,2.4698194221273324
201.04283400152084,2.4698194221273324
201.04283400152084,2.4680767777694075
200.1252455163624,2.4680767777694075
200.1252455163624,2.466334133411483
199.19579171901466,2.466334133411483
199.19579171901466,2.464591489053558
198.2782033262501,2.464591489053558
198.2782033262501,2.462773078780815
197.43971729192975,2.462773078780815
197.43971729192975,2.461030434422888
196.6130967545865,2.461030434422888
196.6130967545865,2.4592877900649635
195.7746107202663,2.4592877900649635
195.68364295723862,2.457545145707039
194.85702232750174,2.457545145707039
194.85702232750174,2.455802501349114
193.8366006747324,2.455802501349114
193.8366006747324,2.4540598569911896
192.737076663519,2.4540598569911896
192.737076663519,2.4522414449486276
191.2539057103044,2.4522414449486276
191.1629378548831,2.450498800590703
189.9566254796018,2.450498800590703
189.9566254796018,2.4487561562327786
188.7503131043205,2.4487561562327786
188.7503131043205,2.4470135118748537
187.46885338226443,2.4470135118748537
187.46885338226443,2.4452708675169292
186.26254100698313,2.4452708675169292
186.26254100698313,2.4432251559600915
184.96526086867442,2.4432251559600915
184.96526086867442,2.4414825116021666
183.7747689096458,2.4414825116021666
183.7747689096458,2.439739867244242
182.75039224520725,2.439739867244242
182.75039224520725,2.4379972228863163
181.74183599702135,2.4379972228863163
181.74183599702135,2.4361788108437556
180.8123821996735,2.4361788108437556
180.8123821996735,2.434436166485829
179.80382595148745,2.434436166485829
179.80382595148745,2.432693522127904
178.87437215413973,2.432693522127904
178.87437215413973,2.4309508777699795
177.8499953973074,2.4309508777699795
177.8499953973074,2.4292082334120546
176.93240691214896,2.4292082334120546
176.93240691214896,2.42746558905413
176.0939209702225,2.42746558905413
176.0939209702225,2.425647178781387
175.2673003404855,2.425647178781387
175.2673003404855,2.423904534423462
174.53560267023292,2.423904534423462
174.53560267023292,2.4221618900655364
173.7880844913339,2.4221618900655364
173.7880844913339,2.420419245707612
173.0563868210813,2.420419245707612
173.0563868210813,2.418676601349687
172.39983649760384,2.418676601349687
172.39983649760384,2.4169339569917625
171.7591066827727,2.4169339569917625
171.7591066827727,2.4151155449491997
171.1144216714846,2.4151155449491997
171.1144216714846,2.413372900591275
170.46182645207008,2.413372900591275
170.46182645207008,2.411402954949257
169.81714153317583,2.411402954949257
169.81714153317583,2.4096603105913323
169.1764116259508,2.4096603105913323
169.1764116259508,2.407841900318589
168.51986130247312,2.407841900318589
168.51986130247312,2.4060992559606644
167.97009925066953,2.4060992559606644
167.97009925066953,2.40435661160274
167.32936943583837,2.40435661160274
167.32936943583837,2.402613967244815
166.6728191123608,2.402613967244815
166.6728191123608,2.4008713228868905
166.1230570605572,2.4008713228868905
166.1230570605572,2.3990529108443277
165.48232715333216,2.3990529108443277
165.48232715333216,2.3973102664864028
164.91674468527592,2.3973102664864028
164.91674468527592,2.3955676221284774
164.27601477805086,2.3955676221284774
164.27601477805086,2.3938249777705525
163.72625281864103,2.3938249777705525
163.72625281864103,2.392082333412628
163.06970240276968,2.392082333412628
163.06970240276968,2.3902639231398846
162.6109082063874,2.3902639231398846
162.51994044335987,2.38852127878196
162.0611461545837,2.38852127878196
162.0611461545837,2.386778634424035
161.5904866460121,2.386778634424035
161.5904866460121,2.3850359900661107
161.03676949014525,2.3850359900661107
161.03676949014525,2.383293345708184
160.48700743834155,2.383293345708184
160.48700743834155,2.381550701350259
160.02821324195926,2.381550701350259
159.93724538653797,2.3797322893076984
159.37561802254493,2.3797322893076984
159.37561802254493,2.3777623436656805
158.73093301125678,2.3777623436656805
158.73093301125678,2.3760196993077556
158.0783377918423,2.3760196993077556
158.0783377918423,2.374277054949831
157.43365278055407,2.374277054949831
157.3426850175266,2.372458644677086
156.61098734727403,2.372458644677086
156.61098734727403,2.370716000319161
155.95443702379646,2.370716000319161
155.95443702379646,2.3689733559612365
155.22273935354397,2.3689733559612365
155.22273935354397,2.3672307116033116
154.4752211746451,2.3672307116033116
154.4752211746451,2.365488067245387
153.8305361633568,2.365488067245387
153.7395684003294,2.363745422887462
153.0078707300768,2.363745422887462
153.0078707300768,2.3619270108449006
152.35132031420534,2.3619270108449006
152.35132031420534,2.360184366486976
151.61566753988967,2.360184366486976
151.61566753988967,2.358441723898869
150.9749377250585,2.358441723898869
150.9749377250585,2.356699079540944
150.31838740158094,2.356699079540944
150.2274195461596,2.3549564351830194
149.6776574943559,2.3549564351830194
149.5866896389346,2.3532137908250945
149.0211071708783,2.3532137908250945
149.0211071708783,2.351395378782532
148.3803772636534,2.351395378782532
148.3803772636534,2.349652734424607
147.73964744882213,2.349652734424607
147.73964744882213,2.3479100900666827
147.0830971253447,2.3479100900666827
146.99212926992325,2.3459401444246644
146.44236721811953,2.3459401444246644
146.44236721811953,2.3441217323821015
145.80163740328837,2.3441217323821015
145.80163740328837,2.3423790897939964
145.1450870798108,2.3423790897939964
145.1450870798108,2.340636445436072
144.50435717258577,2.340636445436072
144.50435717258577,2.338893801078147
143.8596722536915,2.338893801078147
143.8596722536915,2.3371511567202203
143.20707703427715,2.3371511567202203
143.20707703427715,2.3353327446776597
142.5623920229889,2.3353327446776597
142.5623920229889,2.333590100319734
141.92166220815773,2.333590100319734
141.92166220815773,2.3318474559618094
141.35607964770773,2.3318474559618094
141.35607964770773,2.3301048116038845
140.806317595904,2.3301048116038845
140.71534983287646,2.32836216724596
140.16558778107284,2.32836216724596
140.16558778107284,2.3266195228880355
139.60396041707983,2.3266195228880355
139.60396041707983,2.324801112615292
139.05024326121298,2.324801112615292
139.05024326121298,2.3230584682573676
138.59540416889394,2.3230584682573676
138.59540416889394,2.3213158238994405
138.0298216084438,2.3213158238994405
138.0298216084438,2.319573179541516
137.5710274120615,2.319573179541516
137.5710274120615,2.317830535183591
137.11223321567923,2.317830535183591
137.0212653602578,2.3160878908256666
136.56247116387564,2.3160878908256666
136.56247116387564,2.3140421774990125
136.09181156291004,2.3140421774990125
136.09181156291004,2.312299533141088
135.72398512955533,2.312299533141088
135.63301736652775,2.310556888783161
135.26519093317305,2.310556888783161
135.26519093317305,2.3088142444252364
134.8973645922122,2.3088142444252364
134.8973645922122,2.306995834152493
134.42670499124657,2.306995834152493
134.42670499124657,2.3052531897945685
134.05887855789175,2.3052531897945685
134.05887855789175,2.303510545436644
133.6910522169309,2.303510545436644
133.6910522169309,2.301767901078719
133.32322578357602,2.301767901078719
133.32322578357602,2.3000252567207946
132.9593545466783,2.3000252567207946
132.9593545466783,2.2982068446782327
132.57966270874036,2.2982068446782327
132.57966270874036,2.296464200320308
132.21183636777943,2.296464200320308
132.21183636777943,2.2947215559623815
131.93497778984602,2.2947215559623815
131.8440099344247,2.2929789116044565
131.57110646055438,2.2929789116044565
131.57110646055438,2.291236267246532
131.20328011959353,2.291236267246532
131.20328011959353,2.2894178569737886
130.82358837404925,2.2894178569737886
130.82358837404925,2.287675212615864
130.45576194069452,2.287675212615864
130.45576194069452,2.2859325682579392
130.18285846682423,2.2859325682579392
130.08793550733967,2.2841899239000147
129.72010916637882,2.2841899239000147
129.72010916637882,2.2821442105733585
129.4472056925085,2.2821442105733585
129.4472056925085,2.280401566215434
129.06751394696437,2.280401566215434
129.06751394696437,2.278658921857509
128.69968751360963,2.278658921857509
128.69968751360963,2.2769162774995846
128.42282893567622,2.2769162774995846
128.42282893567622,2.2751736331416597
128.05895769877847,2.2751736331416597
128.05895769877847,2.273430988783735
127.78209912084506,2.273430988783735
127.78209912084506,2.2716883444258107
127.40240737530091,2.2716883444258107
127.40240737530091,2.2698699341530664
127.03458094194617,2.2698699341530664
127.03458094194617,2.2681272897951414
126.76167746807586,2.2681272897951414
126.67070970504832,2.266384645437217
126.39385112711501,2.266384645437217
126.39385112711501,2.264642001079292
126.02602469376018,2.264642001079292
126.02602469376018,2.2628993567213675
125.75312121988986,2.2628993567213675
125.65819826040544,2.2611567123634426
125.3734294743457,2.2611567123634426
125.3734294743457,2.2593383003208802
125.09657089641242,2.2593383003208802
125.09657089641242,2.2575956559629553
124.72874446305758,2.2575956559629553
124.72874446305758,2.255853011605031
124.45584108158113,2.255853011605031
124.45584108158113,2.254110367247105
124.17898250364784,2.254110367247105
124.17898250364784,2.2523677246589986
123.7992906657098,2.2523677246589986
123.7992906657098,2.2503220113323446
123.52243208777638,2.2503220113323446
123.52243208777638,2.248579366974418
123.15856085087864,2.248579366974418
123.15856085087864,2.2468367226164934
122.7907344175238,2.2468367226164934
122.7907344175238,2.2450940782585684
122.69976665449637,2.2450940782585684
122.51387583959038,2.2450940782585684
122.42290807656296,2.243275666216007
122.0550816432081,2.243275666216007
122.0550816432081,2.2415330218580825
121.67538989766395,2.2415330218580825
121.67538989766395,2.2397903775001575
121.40248642379376,2.2397903775001575
121.40248642379376,2.238047733142233
121.12562784586034,2.238047733142233
121.12562784586034,2.2363050905541257
121.03466008283279,2.2363050905541257
121.03466008283279,2.238047733142233
121.03466008283279,2.2363050905541257
120.75780150489939,2.2363050905541257
120.75780150489939,2.234486678511564
120.4848980310292,2.234486678511564
120.4848980310292,2.232744034153638
120.19617404851247,2.232744034153638
120.19617404851247,2.2310013897957135
119.91931547057904,2.2310013897957135
119.91931547057904,2.2292587454377886
119.64641199670886,2.2292587454377886
119.64641199670886,2.227516101079864
119.36955341877545,2.227516101079864
119.36955341877545,2.2257734567219396
119.00172707781448,2.2257734567219396
119.00172707781448,2.2239550446793777
118.72882360394429,2.2239550446793777
118.72882360394429,2.2222124020912717
118.4519650260109,2.2222124020912717
118.4519650260109,2.2204697577333445
118.07227328046672,2.2204697577333445
118.07227328046672,2.218499812091329
117.79936980659643,2.218499812091329
117.79936980659643,2.216681400048766
117.522511228663,2.216681400048766
117.522511228663,2.2149387556908415
117.15468479530828,2.2149387556908415
117.15468479530828,2.2131961113329166
116.79081355841053,2.2131961113329166
116.79081355841053,2.211453466974992
116.50208957589393,2.211453466974992
116.50208957589393,2.2097108226170663
116.13426323493296,2.2097108226170663
116.13426323493296,2.2079681782591414
115.76643680157812,2.2079681782591414
115.67546903855067,2.206149766216581
115.39861046061726,2.206149766216581
115.39861046061726,2.2044071236284726
115.03473913132565,2.2044071236284726
115.03473913132565,2.202664479270548
114.65504738578147,2.202664479270548
114.65504738578147,2.200921834912623
114.28722095242664,2.200921834912623
114.28722095242664,2.1991791905546987
113.91939461146579,2.1991791905546987
113.91939461146579,2.1973607785121367
113.64253603353238,2.1973607785121367
113.64253603353238,2.1956181341542123
113.27866470424077,2.1956181341542123
113.27866470424077,2.1938754897962878
112.89897295869659,2.1938754897962878
112.89897295869659,2.1921328454383606
112.6221143807632,2.1921328454383606
112.6221143807632,2.190390201080436
112.34525580282978,2.190390201080436
112.34525580282978,2.188647556722511
112.07235232895957,2.188647556722511
112.07235232895957,2.186601845165675
111.70452598799862,2.186601845165675
111.70452598799862,2.18485920080775
111.33669955464389,2.18485920080775
111.33669955464389,2.1831165564498254
111.04797566452105,2.1831165564498254
111.04797566452105,2.181373912091901
110.68410433522942,2.181373912091901
110.68410433522942,2.179555500049339
110.40724575729601,2.179555500049339
110.31627799426857,2.1778128556914145
109.94845156091372,2.1778128556914145
109.94845156091372,2.1760702113334895
109.48965736453144,2.1760702113334895
109.48965736453144,2.174327566975565
108.92802990814452,2.174327566975565
108.92802990814452,2.1725849226176406
108.37826794873469,2.1725849226176406
108.37826794873469,2.1708422782597157
107.91947365995864,2.1708422782597157
107.824550792868,2.1690238679869704
107.44485895492994,2.1690238679869704
107.44485895492994,2.1672812236290455
107.0809877180322,2.1672812236290455
107.0809877180322,2.165538579271121
106.80412914009878,2.165538579271121
106.80412914009878,2.163795934913196
106.43630270674394,2.163795934913196
106.43630270674394,2.1620532905552716
106.16339932526763,2.1620532905552716
106.16339932526763,2.1603106461973467
105.88654074733422,2.1603106461973467
105.88654074733422,2.1584922341547843
