Temperature(K),Resistance(Ohms)
224.5072091017331,3.9293858349883535
223.95819595184554,3.9276695020228005
223.31657542002918,3.925707996567364
221.0014552189444,3.916881222017897
221.0014552189444,3.9185975549834495
219.81082153724046,3.9132033835969104
219.14935838073828,3.9132033835969104
219.14935838073828,3.911487050631358
219.14935838073828,3.9132033835969104
217.21127175552328,3.906338114502881
217.21127175552328,3.9080544474684302
216.02063807381936,3.904376609047444
215.3657891255458,3.902660276081891
214.35375091943385,3.897511339953414
214.2611452308507,3.8992276729189634
214.2611452308507,3.897511339953414
214.17515544384187,3.8992276729189634
213.60629628257715,3.897511339953414
212.96467744410643,3.8957950069878615
211.8468051329542,3.8906460708593844
211.8468051329542,3.8921172313350496
211.11919481412895,3.8906460708593844
210.57018166424137,3.88843939291406
209.9153327159678,3.8867230599485105
208.72469903426386,3.8813289513301457
208.72469903426386,3.883290456785583
207.51422103452845,3.8778962853990437
207.51422103452845,3.879612618364593
207.42161703929096,3.879612618364593
206.87260219605776,3.876179952433491
206.87260219605776,3.8778962853990437
206.21775324778417,3.876179952433491
205.57613440931348,3.8727473492705635
205.57613440931348,3.874463682236116
205.01389114962302,3.8707858438151264
203.73065177933594,3.8673531778840244
203.73065177933594,3.869069510849577
203.6380477840985,3.869069510849577
202.4275697843631,3.8656369076866492
200.58208715438556,3.8604879087899944
200.03307231115235,3.8565648978791205
199.2856193676413,3.8565648978791205
198.73660452440808,3.853132294716193
198.08837147770876,3.851415961750644
196.24950305595988,3.8477381233296537
195.58803989945767,3.844305520166726
193.64995327424268,3.8391565840382493
193.10093843100947,3.837195078582812
192.3534854874984,3.837195078582812
191.8044706442652,3.8337624126517102
191.8044706442652,3.8354787456172597
190.50800285752092,3.8303298094887825
190.50800285752092,3.8320460796861573
188.74851170789796,3.8246904656123557
188.74851170789796,3.826651971067793
188.6559060193148,3.826651971067793
188.6559060193148,3.8246904656123557
188.10689286942724,3.8229741326468063
186.90302907792042,3.8195415294838786
186.26141023944973,3.8195415294838786
184.4159276094722,3.812431025131787
184.32332361423474,3.8141473580973395
183.6817030824184,3.812431025131787
179.5144860431275,3.798455314453843
179.5144860431275,3.8001716474193925
177.7616091017331,3.7928159705774163
177.11998856991676,3.7928159705774163
176.56435951845492,3.7910997003800415
176.47175552321747,3.7910997003800415
176.00211625876443,3.7876670344489396
173.51501479031623,3.780556592865022
173.51501479031623,3.7822729258305747
171.66291795211012,3.775407656736545
171.66291795211012,3.77712392693392
169.26842217224504,3.7682971523844535
169.26842217224504,3.770013485350006
169.26842217224504,3.7682971523844535
169.26842217224504,3.770013485350006
169.1758164836619,3.770013485350006
164.91599375578784,3.755792602182175
164.2743749173172,3.754076269216622
162.52149797592278,3.7486820978300828
158.73131281915607,3.7381390530832412
158.73131281915607,3.739855323280616
158.18229966926847,3.7364227201176883
157.34224103717432,3.7364227201176883
156.97843587776165,3.7329900541865864
156.88583188252417,3.7329900541865864
156.88583188252417,3.7347063871521393
155.68196809101738,3.7293122785337744
154.9477435639636,3.7293122785337744
154.37888609604454,3.7273507730783377
151.7991789390132,3.7204855039843077
150.50271115226892,3.716807665563318
150.03968778939023,3.713374999632216
150.03968778939023,3.715091332597769
149.95369800238132,3.715091332597769
149.95369800238132,3.713374999632216
149.95369800238132,3.715091332597769
149.312077470565,3.7116587294348413
147.37399084534997,3.7062645580483022
147.37399084534997,3.708226063503739
140.25664728138648,3.6868946759838157
140.25664728138648,3.6886110089493687
138.96017949464218,3.683216900331004
138.96017949464218,3.684933170528379
137.57110771266045,3.6815005673654513
137.0154786611986,3.678067901434349
137.0154786611986,3.679784234399902
136.27463992591618,3.678067901434349
135.5404153988624,3.676351631236974
133.60232877364734,3.670957459850435
131.6576262468581,3.665808523721955
131.6576262468581,3.6636018457766335
131.00277729858456,3.6618855128110805
127.03399835957147,3.651342405296065
126.39237952110072,3.651342405296065
125.00330773911897,3.647909802133137
124.4542928958858,3.644477136202035
123.7068399523747,3.644477136202035
122.42360058208762,3.6390830275836703
122.42360058208762,3.640799297781045
119.27503595713723,3.6300110177761415
118.54081143008345,3.628294747578767
114.74401375843375,3.6194679730293
113.00436523349653,3.612357468677208
108.0103179785687,3.5981365855093768
102.55986156899071,3.5824445418658803
99.59650662786093,3.5736177673164136
99.59650662786093,3.5753341002819665
99.04749347797332,3.571901434350864
98.95488778939017,3.571901434350864
95.34991400978976,3.5611131543459607
95.34991400978976,3.5628294873115096
94.88027474533672,3.5611131543459607
89.80685191162863,3.5451759382125765
88.13996475724312,3.5400270020840994
87.67032718613578,3.5361039911732255
86.02328265643614,3.5309549922765706
81.21444677867449,3.516979281598627
79.64016361952645,3.5098688400147093
79.64016361952645,3.5115851729802623
77.24566783966138,3.5007968929753583
74.73872205318173,3.4919701184258916
72.25162058473352,3.483143343876425
68.92446048419109,3.4728454088512932
63.93041322926323,3.453230354296923
63.55999386162201,3.45151402133137
60.14684397407075,3.4318989667769997
60.14684397407075,3.433615299742552
53.68434935838079,3.394630363123696
51.36261325572176,3.3752605438273875
47.942849159941844,3.352457995831799
37.04193634078587,3.295574337624125
33.82061034528387,3.281598626946181
29.196984151342814,3.260267239426258
29.196984151342814,3.2619835723918107
19.2221197512899,3.219566032610026
16.166159121576978,3.2087777526051227
12.475195554967634,3.201667311021209
10.623098716761524,3.198234645090107
7.295938616219076,3.192840536471742
7.203332927636029,3.191124203506189
6.36989019711602,3.1896530430305243
6.184680513295409,3.191124203506189
5.543061674824759,3.187691537575087
